
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-03-12 06:48:56 /api/manager/customers ............................................................. ~ 502.97ms
  2026-03-12 06:48:58 /api/auth/me ....................................................................... ~ 504.96ms
  2026-03-12 06:49:00 /api/manager/customers ............................................................. ~ 502.10ms
  2026-03-12 06:49:03 /api/manager/customers ............................................................. ~ 503.67ms
  2026-03-12 06:49:04 /api/manager/online-users .......................................................... ~ 515.13ms
  2026-03-12 06:49:05 /api/manager/customers ............................................................. ~ 507.26ms
  2026-03-12 06:49:05 /api/manager/customers ............................................................. ~ 508.10ms
  2026-03-12 06:49:06 /api/manager/customers ............................................................. ~ 511.83ms
  2026-03-12 06:49:08 /api/auth/me ....................................................................... ~ 502.10ms
  2026-03-12 06:49:09 /api/manager/customers ............................................................. ~ 500.55ms
  2026-03-12 06:49:11 /api/manager/customers ............................................................. ~ 504.36ms
  2026-03-12 06:49:15 /api/manager/customers ............................................................. ~ 506.15ms
  2026-03-12 06:49:18 /api/auth/me ....................................................................... ~ 500.62ms
  2026-03-12 06:49:19 /api/manager/customers ............................................................. ~ 503.93ms
  2026-03-12 06:49:20 /api/manager/customers ............................................................. ~ 505.01ms
  2026-03-12 06:49:21 /api/manager/customers ............................................................. ~ 501.77ms
  2026-03-12 06:49:22 /api/manager/customers ............................................................. ~ 513.37ms
  2026-03-12 06:49:24 /api/manager/customers ............................................................. ~ 505.05ms
  2026-03-12 06:49:27 /api/manager/customers ............................................................. ~ 514.26ms
  2026-03-12 06:49:28 /api/auth/me ....................................................................... ~ 500.35ms
  2026-03-12 06:49:31 /api/manager/customers ............................................................. ~ 503.09ms
  2026-03-12 06:49:34 /api/manager/customers ............................................................... ~ 0.20ms
  2026-03-12 06:49:35 /api/manager/online-users .......................................................... ~ 514.36ms
  2026-03-12 06:49:36 /api/manager/customers ............................................................. ~ 502.11ms
  2026-03-12 06:49:37 /api/manager/customers ............................................................. ~ 504.15ms
  2026-03-12 06:49:38 /api/manager/customers ............................................................. ~ 514.62ms
  2026-03-12 06:49:38 /api/auth/me ....................................................................... ~ 501.20ms
  2026-03-12 06:49:40 /api/manager/customers ............................................................. ~ 503.00ms
  2026-03-12 06:49:43 /api/manager/customers ............................................................. ~ 515.28ms
  2026-03-12 06:49:47 /api/manager/customers ............................................................. ~ 503.49ms
  2026-03-12 06:49:48 /api/auth/me ....................................................................... ~ 504.63ms
  2026-03-12 06:49:50 /api/manager/customers ............................................................. ~ 508.58ms
  2026-03-12 06:49:52 /api/manager/customers ............................................................. ~ 506.12ms
  2026-03-12 06:49:52 /api/manager/customers ............................................................. ~ 514.17ms
  2026-03-12 06:49:53 /api/manager/customers ............................................................. ~ 504.87ms
  2026-03-12 06:49:55 /api/manager/customers ............................................................. ~ 514.81ms
  2026-03-12 06:49:58 /api/auth/me ....................................................................... ~ 502.12ms
  2026-03-12 06:49:59 /api/manager/customers ............................................................. ~ 513.03ms
  2026-03-12 06:50:02 /api/manager/customers ............................................................. ~ 502.44ms
  2026-03-12 06:50:06 /api/manager/online-users .......................................................... ~ 504.03ms
  2026-03-12 06:50:06 /api/manager/customers ............................................................. ~ 514.41ms
  2026-03-12 06:50:07 /api/manager/customers ............................................................. ~ 505.15ms
  2026-03-12 06:50:08 /api/manager/customers ............................................................. ~ 502.63ms
  2026-03-12 06:50:08 /api/auth/me ......................................................................... ~ 0.07ms
  2026-03-12 06:50:09 /api/manager/customers ............................................................. ~ 509.20ms
  2026-03-12 06:50:11 /api/manager/customers ............................................................. ~ 506.02ms
  2026-03-12 06:50:14 /api/manager/customers ............................................................. ~ 502.16ms
  2026-03-12 06:50:18 /api/manager/customers ............................................................. ~ 502.51ms
  2026-03-12 06:50:19 /api/auth/me ......................................................................... ~ 0.11ms
  2026-03-12 06:50:22 /api/manager/customers ............................................................. ~ 515.08ms
  2026-03-12 06:50:23 /api/manager/customers ............................................................. ~ 506.20ms
  2026-03-12 06:50:24 /api/manager/customers ............................................................. ~ 514.36ms
  2026-03-12 06:50:25 /api/manager/customers ............................................................. ~ 502.70ms
  2026-03-12 06:50:27 /api/manager/customers ............................................................... ~ 0.15ms
  2026-03-12 06:50:28 /api/auth/me ....................................................................... ~ 502.22ms
  2026-03-12 06:50:30 /api/manager/customers ............................................................. ~ 506.92ms
  2026-03-12 06:50:34 /api/manager/customers ............................................................. ~ 514.34ms
  2026-03-12 06:50:36 /api/manager/online-users .......................................................... ~ 503.14ms
  2026-03-12 06:50:38 /api/manager/customers ............................................................. ~ 502.36ms
  2026-03-12 06:50:38 /api/auth/me ....................................................................... ~ 510.22ms
  2026-03-12 06:50:39 /api/manager/customers ............................................................. ~ 505.20ms
  2026-03-12 06:50:39 /api/manager/customers ............................................................. ~ 501.23ms
  2026-03-12 06:50:40 /api/manager/customers ............................................................. ~ 501.80ms
  2026-03-12 06:50:43 /api/manager/customers ............................................................. ~ 508.08ms
  2026-03-12 06:50:45 /api/manager/customers ............................................................. ~ 513.04ms
  2026-03-12 06:50:48 /api/auth/me ....................................................................... ~ 507.08ms
  2026-03-12 06:50:49 /api/manager/customers ............................................................. ~ 514.39ms
  2026-03-12 06:50:53 /api/manager/customers ............................................................. ~ 510.03ms
  2026-03-12 06:50:54 /api/manager/customers ............................................................. ~ 503.07ms
  2026-03-12 06:50:55 /api/manager/customers ............................................................. ~ 514.60ms
  2026-03-12 06:50:56 /api/manager/customers ............................................................. ~ 504.66ms
  2026-03-12 06:50:58 /api/manager/customers ............................................................. ~ 502.09ms
  2026-03-12 06:50:59 /api/auth/me ....................................................................... ~ 513.69ms
  2026-03-12 06:51:01 /api/manager/customers ............................................................. ~ 500.82ms
  2026-03-12 06:51:05 /api/manager/customers ............................................................. ~ 505.28ms
  2026-03-12 06:51:07 /api/manager/online-users .......................................................... ~ 508.21ms
  2026-03-12 06:51:08 /api/auth/me ....................................................................... ~ 502.23ms
  2026-03-12 06:51:09 /api/manager/customers ............................................................. ~ 504.36ms
  2026-03-12 06:51:10 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:51:11 /api/manager/customers ............................................................. ~ 503.64ms
  2026-03-12 06:51:12 /api/manager/customers ............................................................. ~ 509.60ms
  2026-03-12 06:51:14 /api/manager/customers ............................................................. ~ 504.17ms
  2026-03-12 06:51:17 /api/manager/customers ............................................................. ~ 504.10ms
  2026-03-12 06:51:18 /api/auth/me ....................................................................... ~ 504.25ms
  2026-03-12 06:51:21 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:51:25 /api/manager/customers ............................................................. ~ 504.04ms
  2026-03-12 06:51:25 /api/manager/customers ............................................................. ~ 514.34ms
  2026-03-12 06:51:27 /api/manager/customers ............................................................. ~ 514.97ms
  2026-03-12 06:51:27 /api/manager/customers ............................................................. ~ 511.87ms
  2026-03-12 06:51:28 /api/auth/me ....................................................................... ~ 510.15ms
  2026-03-12 06:51:29 /api/manager/customers ............................................................. ~ 508.15ms
  2026-03-12 06:51:33 /api/manager/customers ............................................................. ~ 508.17ms
  2026-03-12 06:51:36 /api/manager/customers ............................................................. ~ 500.34ms
  2026-03-12 06:51:38 /api/manager/online-users .......................................................... ~ 504.17ms
  2026-03-12 06:51:38 /api/auth/me ....................................................................... ~ 513.77ms
  2026-03-12 06:51:41 /api/manager/customers ............................................................. ~ 504.12ms
  2026-03-12 06:51:41 /api/manager/customers ............................................................. ~ 515.25ms
  2026-03-12 06:51:42 /api/manager/customers ............................................................. ~ 504.40ms
  2026-03-12 06:51:43 /api/manager/customers ............................................................. ~ 502.08ms
  2026-03-12 06:51:45 /api/manager/customers ............................................................. ~ 512.59ms
  2026-03-12 06:51:48 /api/auth/me ....................................................................... ~ 504.39ms
  2026-03-12 06:51:49 /api/manager/customers ............................................................. ~ 500.24ms
  2026-03-12 06:51:52 /api/manager/customers ............................................................. ~ 513.80ms
  2026-03-12 06:51:56 /api/manager/customers ............................................................. ~ 513.16ms
  2026-03-12 06:51:57 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:51:58 /api/manager/customers ............................................................. ~ 502.12ms
  2026-03-12 06:51:59 /api/auth/me ....................................................................... ~ 508.38ms
  2026-03-12 06:51:59 /api/manager/customers ............................................................. ~ 501.25ms
  2026-03-12 06:52:01 /api/manager/customers ............................................................. ~ 504.46ms
  2026-03-12 06:52:04 /api/manager/customers ............................................................. ~ 508.97ms
  2026-03-12 06:52:08 /api/manager/customers ............................................................. ~ 500.82ms
  2026-03-12 06:52:08 /api/auth/me ....................................................................... ~ 503.96ms
  2026-03-12 06:52:09 /api/manager/online-users .......................................................... ~ 518.39ms
  2026-03-12 06:52:18 /api/manager/customers ............................................................... ~ 0.16ms
  2026-03-12 06:52:18 /api/manager/customers ............................................................. ~ 517.72ms
  2026-03-12 06:52:18 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:52:18 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:52:18 /api/manager/customers ................................................................... ~ 2s
  2026-03-12 06:52:18 /api/auth/me ............................................................................. ~ 2s
  2026-03-12 06:52:20 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:52:24 /api/manager/customers ............................................................. ~ 503.87ms
  2026-03-12 06:52:28 /api/auth/me ....................................................................... ~ 506.99ms
  2026-03-12 06:52:34 /api/manager/customers ............................................................. ~ 512.61ms
  2026-03-12 06:52:34 /api/manager/customers ............................................................. ~ 503.71ms
  2026-03-12 06:52:34 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:52:36 /api/manager/customers ............................................................. ~ 502.29ms
  2026-03-12 06:52:36 /api/manager/customers ............................................................. ~ 515.78ms
  2026-03-12 06:52:37 /api/manager/customers ............................................................. ~ 504.81ms
  2026-03-12 06:52:43 /api/manager/customers ............................................................. ~ 514.29ms
  2026-03-12 06:52:43 /api/manager/online-users ................................................................ ~ 1s
  2026-03-12 06:52:48 /api/auth/me ....................................................................... ~ 505.60ms
  2026-03-12 06:52:50 /api/manager/customers ............................................................. ~ 506.88ms
  2026-03-12 06:52:50 /api/manager/customers ............................................................. ~ 503.58ms
  2026-03-12 06:52:51 /api/manager/customers ............................................................. ~ 500.64ms
  2026-03-12 06:52:51 /api/manager/customers ............................................................. ~ 513.74ms
  2026-03-12 06:52:52 /api/manager/customers ............................................................. ~ 500.44ms
  2026-03-12 06:52:52 /api/manager/customers ............................................................... ~ 0.19ms
  2026-03-12 06:52:58 /api/auth/me ....................................................................... ~ 504.83ms
  2026-03-12 06:52:59 /api/manager/customers ............................................................. ~ 502.30ms
  2026-03-12 06:53:05 /api/manager/customers ............................................................. ~ 506.18ms
  2026-03-12 06:53:06 /api/manager/customers ............................................................. ~ 514.19ms
  2026-03-12 06:53:07 /api/manager/customers ............................................................. ~ 506.17ms
  2026-03-12 06:53:07 /api/manager/customers ............................................................. ~ 502.72ms
  2026-03-12 06:53:08 /api/manager/customers ............................................................... ~ 0.10ms
  2026-03-12 06:53:08 /api/manager/customers ............................................................... ~ 0.11ms
  2026-03-12 06:53:09 /api/auth/me ....................................................................... ~ 506.98ms
  2026-03-12 06:53:14 /api/manager/online-users .......................................................... ~ 506.12ms
  2026-03-12 06:53:14 /api/manager/customers ............................................................... ~ 0.06ms
  2026-03-12 06:53:18 /api/auth/me ......................................................................... ~ 0.18ms
  2026-03-12 06:53:21 /api/manager/customers ............................................................. ~ 505.15ms
  2026-03-12 06:53:22 /api/manager/customers ............................................................. ~ 502.08ms
  2026-03-12 06:53:22 /api/manager/customers ............................................................. ~ 511.65ms
  2026-03-12 06:53:23 /api/manager/customers ............................................................. ~ 501.26ms
  2026-03-12 06:53:23 /api/manager/customers ............................................................. ~ 501.08ms
  2026-03-12 06:53:24 /api/manager/customers ............................................................. ~ 510.75ms
  2026-03-12 06:53:28 /api/auth/me ....................................................................... ~ 505.14ms
  2026-03-12 06:53:30 /api/manager/customers ............................................................. ~ 506.03ms
  2026-03-12 06:53:37 /api/manager/customers ............................................................. ~ 503.20ms
  2026-03-12 06:53:37 /api/manager/customers ............................................................. ~ 501.45ms
  2026-03-12 06:53:38 /api/manager/customers ............................................................. ~ 505.55ms
  2026-03-12 06:53:39 /api/auth/me ....................................................................... ~ 514.96ms
  2026-03-12 06:53:39 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:53:40 /api/manager/customers ............................................................. ~ 509.11ms
  2026-03-12 06:53:40 /api/manager/customers ............................................................. ~ 502.64ms
  2026-03-12 06:53:45 /api/manager/online-users .......................................................... ~ 502.12ms
  2026-03-12 06:53:45 /api/manager/customers ............................................................. ~ 501.90ms
  2026-03-12 06:53:48 /api/auth/me ......................................................................... ~ 0.15ms
  2026-03-12 06:53:52 /api/manager/customers ............................................................. ~ 501.14ms
  2026-03-12 06:53:53 /api/manager/customers ............................................................. ~ 504.19ms
  2026-03-12 06:53:54 /api/manager/customers ............................................................. ~ 503.23ms
  2026-03-12 06:53:55 /api/manager/customers ............................................................. ~ 505.11ms
  2026-03-12 06:53:55 /api/manager/customers ............................................................. ~ 500.84ms
  2026-03-12 06:53:56 /api/manager/customers ............................................................. ~ 505.14ms
  2026-03-12 06:53:58 /api/auth/me ....................................................................... ~ 505.35ms
  2026-03-12 06:54:01 /api/manager/customers ............................................................. ~ 499.99ms
  2026-03-12 06:54:08 /api/manager/customers ............................................................. ~ 502.04ms
  2026-03-12 06:54:08 /api/auth/me ....................................................................... ~ 502.27ms
  2026-03-12 06:54:09 /api/manager/customers ............................................................. ~ 503.94ms
  2026-03-12 06:54:09 /api/manager/customers ............................................................. ~ 500.75ms
  2026-03-12 06:54:11 /api/manager/customers ............................................................. ~ 507.98ms
  2026-03-12 06:54:11 /api/manager/customers ............................................................. ~ 513.21ms
  2026-03-12 06:54:12 /api/manager/customers ............................................................. ~ 502.01ms
  2026-03-12 06:54:15 /api/manager/online-users .......................................................... ~ 507.90ms
  2026-03-12 06:54:16 /api/manager/customers ............................................................. ~ 510.05ms
  2026-03-12 06:54:18 /api/auth/me ....................................................................... ~ 508.09ms
  2026-03-12 06:54:23 /api/manager/customers ............................................................. ~ 508.63ms
  2026-03-12 06:54:25 /api/manager/customers ............................................................. ~ 512.13ms
  2026-03-12 06:54:25 /api/manager/customers ............................................................. ~ 512.32ms
  2026-03-12 06:54:26 /api/manager/customers ............................................................. ~ 505.37ms
  2026-03-12 06:54:27 /api/manager/customers ............................................................. ~ 502.83ms
  2026-03-12 06:54:27 /api/manager/customers ............................................................. ~ 507.37ms
  2026-03-12 06:54:28 /api/auth/me ....................................................................... ~ 504.94ms
  2026-03-12 06:54:32 /api/manager/customers ............................................................. ~ 506.06ms
  2026-03-12 06:54:38 /api/auth/me ....................................................................... ~ 503.09ms
  2026-03-12 06:54:39 /api/manager/customers ............................................................. ~ 501.13ms
  2026-03-12 06:54:40 /api/manager/customers ............................................................. ~ 507.60ms
  2026-03-12 06:54:41 /api/manager/customers ............................................................. ~ 502.15ms
  2026-03-12 06:54:42 /api/manager/customers ............................................................... ~ 0.10ms
  2026-03-12 06:54:43 /api/manager/customers ............................................................. ~ 503.07ms
  2026-03-12 06:54:43 /api/manager/customers ............................................................... ~ 0.14ms
  2026-03-12 06:54:46 /api/manager/online-users .......................................................... ~ 505.52ms
  2026-03-12 06:54:48 /api/manager/customers ............................................................. ~ 508.76ms
  2026-03-12 06:54:48 /api/auth/me ....................................................................... ~ 514.76ms
  2026-03-12 06:54:55 /api/manager/customers ............................................................. ~ 501.19ms
  2026-03-12 06:54:56 /api/manager/customers ............................................................. ~ 505.87ms
  2026-03-12 06:54:57 /api/manager/customers ............................................................. ~ 501.33ms
  2026-03-12 06:54:57 /api/manager/customers ............................................................. ~ 507.25ms
  2026-03-12 06:54:58 /api/auth/me ....................................................................... ~ 513.79ms
  2026-03-12 06:54:58 /api/manager/customers ............................................................. ~ 501.69ms
  2026-03-12 06:54:59 /api/manager/customers ............................................................. ~ 502.98ms
  2026-03-12 06:55:03 /api/manager/customers ............................................................. ~ 502.68ms
  2026-03-12 06:55:08 /api/auth/me ....................................................................... ~ 500.97ms
  2026-03-12 06:55:12 /api/manager/customers ............................................................. ~ 505.23ms
  2026-03-12 06:55:12 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:55:13 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:55:13 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:55:14 /api/manager/customers ............................................................. ~ 500.01ms
  2026-03-12 06:55:15 /api/manager/customers ............................................................. ~ 514.15ms
  2026-03-12 06:55:17 /api/manager/online-users .......................................................... ~ 505.21ms
  2026-03-12 06:55:20 /api/auth/me ......................................................................... ~ 0.27ms
  2026-03-12 06:55:20 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:55:28 /api/manager/customers ............................................................. ~ 503.14ms
  2026-03-12 06:55:29 /api/auth/me ....................................................................... ~ 501.33ms
  2026-03-12 06:55:29 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:55:29 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:55:30 /api/manager/customers ............................................................. ~ 504.49ms
  2026-03-12 06:55:30 /api/manager/customers ............................................................. ~ 505.67ms
  2026-03-12 06:55:31 /api/manager/customers ............................................................. ~ 507.76ms
  2026-03-12 06:55:37 /api/manager/customers ............................................................. ~ 500.34ms
  2026-03-12 06:55:38 /api/auth/me ....................................................................... ~ 502.87ms
  2026-03-12 06:55:44 /api/manager/customers ............................................................... ~ 0.20ms
  2026-03-12 06:55:45 /api/manager/customers ............................................................. ~ 505.13ms
  2026-03-12 06:55:45 /api/manager/customers ............................................................. ~ 509.42ms
  2026-03-12 06:55:46 /api/manager/customers ............................................................. ~ 513.66ms
  2026-03-12 06:55:46 /api/manager/customers ............................................................. ~ 503.12ms
  2026-03-12 06:55:47 /api/manager/customers ............................................................. ~ 513.59ms
  2026-03-12 06:55:47 /api/manager/online-users .......................................................... ~ 503.55ms
  2026-03-12 06:55:48 /api/auth/me ....................................................................... ~ 507.73ms
  2026-03-12 06:55:52 /api/manager/customers ............................................................. ~ 514.52ms
  2026-03-12 06:55:58 /api/auth/me ....................................................................... ~ 505.21ms
  2026-03-12 06:55:59 /api/manager/customers ............................................................. ~ 508.22ms
  2026-03-12 06:56:00 /api/manager/customers ............................................................. ~ 506.17ms
  2026-03-12 06:56:01 /api/manager/customers ............................................................. ~ 513.59ms
  2026-03-12 06:56:02 /api/manager/customers ............................................................. ~ 499.59ms
  2026-03-12 06:56:02 /api/manager/customers ............................................................. ~ 500.81ms
  2026-03-12 06:56:03 /api/manager/customers ............................................................. ~ 502.78ms
  2026-03-12 06:56:08 /api/manager/customers ............................................................. ~ 504.09ms
  2026-03-12 06:56:08 /api/auth/me ......................................................................... ~ 0.06ms
  2026-03-12 06:56:15 /api/manager/customers ............................................................... ~ 0.16ms
  2026-03-12 06:56:16 /api/manager/customers ............................................................. ~ 502.88ms
  2026-03-12 06:56:17 /api/manager/customers ............................................................. ~ 513.32ms
  2026-03-12 06:56:17 /api/manager/customers ............................................................. ~ 513.92ms
  2026-03-12 06:56:18 /api/manager/customers ............................................................. ~ 500.62ms
  2026-03-12 06:56:18 /api/manager/online-users .......................................................... ~ 502.23ms
  2026-03-12 06:56:18 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:56:19 /api/auth/me ............................................................................. ~ 1s
  2026-03-12 06:56:23 /api/manager/customers ............................................................. ~ 505.07ms
  2026-03-12 06:56:28 /api/auth/me ....................................................................... ~ 506.25ms
  2026-03-12 06:56:30 /api/manager/customers ............................................................. ~ 504.08ms
  2026-03-12 06:56:32 /api/manager/customers ............................................................. ~ 508.10ms
  2026-03-12 06:56:32 /api/manager/customers ............................................................. ~ 502.40ms
  2026-03-12 06:56:33 /api/manager/customers ............................................................. ~ 515.25ms
  2026-03-12 06:56:34 /api/manager/customers ............................................................. ~ 500.26ms
  2026-03-12 06:56:35 /api/manager/customers ............................................................. ~ 501.83ms
  2026-03-12 06:56:38 /api/auth/me ....................................................................... ~ 501.99ms
  2026-03-12 06:56:39 /api/manager/customers ............................................................. ~ 506.14ms
  2026-03-12 06:56:46 /api/manager/customers ............................................................. ~ 508.25ms
  2026-03-12 06:56:48 /api/manager/customers ............................................................. ~ 505.16ms
  2026-03-12 06:56:48 /api/manager/customers ............................................................. ~ 500.46ms
  2026-03-12 06:56:48 /api/auth/me ............................................................................. ~ 1s
  2026-03-12 06:56:49 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:56:49 /api/manager/online-users ................................................................ ~ 1s
  2026-03-12 06:56:50 /api/manager/customers ............................................................. ~ 507.55ms
  2026-03-12 06:56:50 /api/manager/customers ............................................................. ~ 507.56ms
  2026-03-12 06:56:55 /api/manager/customers ............................................................. ~ 503.17ms
  2026-03-12 06:56:59 /api/auth/me ....................................................................... ~ 504.66ms
  2026-03-12 06:57:01 /api/manager/customers ............................................................. ~ 505.60ms
  2026-03-12 06:57:04 /api/manager/customers ............................................................. ~ 505.00ms
  2026-03-12 06:57:04 /api/manager/customers ............................................................. ~ 509.81ms
  2026-03-12 06:57:05 /api/manager/customers ............................................................. ~ 513.41ms
  2026-03-12 06:57:06 /api/manager/customers ............................................................. ~ 500.26ms
  2026-03-12 06:57:06 /api/manager/customers ............................................................. ~ 507.22ms
  2026-03-12 06:57:08 /api/auth/me ....................................................................... ~ 504.10ms
  2026-03-12 06:57:11 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:57:19 /api/manager/customers ............................................................. ~ 515.10ms
  2026-03-12 06:57:19 /api/auth/me ............................................................................. ~ 1s
  2026-03-12 06:57:20 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:57:20 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:57:21 /api/manager/online-users ................................................................ ~ 1s
  2026-03-12 06:57:21 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:57:22 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:57:22 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:57:27 /api/manager/customers ............................................................. ~ 504.01ms
  2026-03-12 06:57:28 /api/auth/me ....................................................................... ~ 506.06ms
  2026-03-12 06:57:35 /api/manager/customers ............................................................. ~ 502.02ms
  2026-03-12 06:57:36 /api/manager/customers ............................................................. ~ 507.13ms
  2026-03-12 06:57:36 /api/manager/customers ............................................................. ~ 505.19ms
  2026-03-12 06:57:37 /api/manager/customers ............................................................. ~ 500.19ms
  2026-03-12 06:57:38 /api/manager/customers ............................................................. ~ 502.34ms
  2026-03-12 06:57:38 /api/auth/me ....................................................................... ~ 508.52ms
  2026-03-12 06:57:38 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:57:42 /api/manager/customers ............................................................. ~ 501.79ms
  2026-03-12 06:57:56 /api/manager/customers ............................................................. ~ 512.22ms
  2026-03-12 06:57:56 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:57:56 /api/auth/me ............................................................................. ~ 1s
  2026-03-12 06:57:56 /api/manager/customers ................................................................... ~ 2s
  2026-03-12 06:57:56 /api/manager/online-users ................................................................ ~ 2s
  2026-03-12 06:57:56 /api/manager/customers ................................................................... ~ 3s
  2026-03-12 06:57:59 /api/manager/customers ............................................................. ~ 527.40ms
  2026-03-12 06:57:59 /api/auth/me ............................................................................. ~ 1s
  2026-03-12 06:57:59 /api/manager/customers ................................................................... ~ 2s
  2026-03-12 06:57:59 /api/manager/customers ................................................................... ~ 2s
  2026-03-12 06:58:08 /api/auth/me ....................................................................... ~ 503.33ms
  2026-03-12 06:58:12 /api/manager/customers ............................................................. ~ 513.04ms
  2026-03-12 06:58:13 /api/manager/customers ............................................................. ~ 500.96ms
  2026-03-12 06:58:13 /api/manager/customers ............................................................. ~ 506.72ms
  2026-03-12 06:58:15 /api/manager/customers ............................................................. ~ 504.32ms
  2026-03-12 06:58:15 /api/manager/customers ............................................................. ~ 501.26ms
  2026-03-12 06:58:28 /api/manager/customers ............................................................. ~ 503.76ms
  2026-03-12 06:58:28 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:58:28 /api/auth/me ............................................................................. ~ 1s
  2026-03-12 06:58:28 /api/manager/customers ................................................................... ~ 2s
  2026-03-12 06:58:29 /api/manager/customers ................................................................... ~ 2s
  2026-03-12 06:58:30 /api/manager/online-users ................................................................ ~ 1s
  2026-03-12 06:58:31 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:58:33 /api/manager/customers ............................................................. ~ 504.23ms
  2026-03-12 06:58:33 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:58:38 /api/auth/me ....................................................................... ~ 502.21ms
  2026-03-12 06:58:46 /api/manager/customers ............................................................. ~ 513.24ms
  2026-03-12 06:58:46 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:58:46 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:58:46 /api/manager/customers ................................................................... ~ 2s
  2026-03-12 06:58:48 /api/manager/customers ............................................................. ~ 512.57ms
  2026-03-12 06:58:49 /api/auth/me ....................................................................... ~ 504.81ms
  2026-03-12 06:58:49 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:58:49 /api/manager/customers ............................................................. ~ 516.06ms
  2026-03-12 06:58:58 /api/auth/me ....................................................................... ~ 504.15ms
  2026-03-12 06:59:01 /api/manager/online-users .......................................................... ~ 506.07ms
  2026-03-12 06:59:02 /api/manager/customers ............................................................. ~ 514.25ms
  2026-03-12 06:59:03 /api/manager/customers ............................................................. ~ 503.67ms
  2026-03-12 06:59:03 /api/manager/customers ............................................................. ~ 502.47ms
  2026-03-12 06:59:04 /api/manager/customers ............................................................. ~ 500.97ms
  2026-03-12 06:59:04 /api/manager/customers ............................................................. ~ 503.30ms
  2026-03-12 06:59:05 /api/manager/customers ............................................................. ~ 500.99ms
  2026-03-12 06:59:05 /api/manager/customers ............................................................. ~ 502.75ms
  2026-03-12 06:59:08 /api/auth/me ....................................................................... ~ 502.12ms
  2026-03-12 06:59:18 /api/manager/customers ............................................................. ~ 500.80ms
  2026-03-12 06:59:18 /api/manager/customers ............................................................. ~ 515.21ms
  2026-03-12 06:59:18 /api/auth/me ............................................................................. ~ 1s
  2026-03-12 06:59:19 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:59:19 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:59:20 /api/manager/customers ................................................................... ~ 1s
  2026-03-12 06:59:21 /api/manager/customers ............................................................. ~ 513.22ms
  2026-03-12 06:59:21 /api/manager/customers ............................................................. ~ 513.08ms
  2026-03-12 06:59:28 /api/auth/me ....................................................................... ~ 515.01ms
  2026-03-12 06:59:32 /api/manager/online-users .......................................................... ~ 502.84ms
  2026-03-12 06:59:34 /api/manager/customers ............................................................. ~ 502.80ms
  2026-03-12 06:59:34 /api/manager/customers ............................................................. ~ 501.59ms
  2026-03-12 06:59:35 /api/manager/customers ............................................................... ~ 0.15ms
  2026-03-12 06:59:36 /api/manager/customers ............................................................. ~ 506.15ms
  2026-03-12 06:59:36 /api/manager/customers ............................................................. ~ 505.08ms
  2026-03-12 06:59:37 /api/manager/customers ............................................................. ~ 501.72ms
  2026-03-12 06:59:37 /api/manager/customers ............................................................. ~ 508.46ms
  2026-03-12 06:59:38 /api/auth/me ....................................................................... ~ 503.26ms
  2026-03-12 06:59:48 /api/auth/me ......................................................................... ~ 0.10ms
  2026-03-12 06:59:50 /api/manager/customers ............................................................. ~ 502.21ms
  2026-03-12 06:59:50 /api/manager/customers ............................................................. ~ 500.05ms
  2026-03-12 06:59:50 /api/manager/customers ............................................................. ~ 512.44ms
  2026-03-12 06:59:52 /api/manager/customers ............................................................. ~ 499.98ms
  2026-03-12 06:59:52 /api/manager/customers ............................................................. ~ 501.62ms
  2026-03-12 06:59:52 /api/manager/customers ............................................................. ~ 512.52ms
